District,Mandal,Date,Rainfall (mm),humidity_min (%),Humidity_max (%)
Nalgonda,Thipparthi,2019-08-27,0.0,56.1,77.6
Nalgonda,Thipparthi,2019-08-28,0.0,46.9,77.3
Nalgonda,Thipparthi,2019-08-29,0.0,47.3,73.7
Nalgonda,Thipparthi,2019-08-30,6.0,49.2,75.1
Nalgonda,Thipparthi,2019-08-31,12.7,61.9,88.3
Nalgonda,Thipparthi,2019-09-01,0.8,73.3,88.0
Nalgonda,Thipparthi,2019-09-02,19.4,81.7,88.1
Nalgonda,Thipparthi,2019-09-03,8.3,78.6,87.9
Nalgonda,Thipparthi,2019-09-04,3.4,81.0,87.9
Nalgonda,Thipparthi,2019-09-05,0.0,78.8,97.9
Nalgonda,Thipparthi,2019-09-06,0.6,73.0,87.6
Nalgonda,Thipparthi,2019-09-07,0.0,73.5,87.0
Nalgonda,Thipparthi,2019-09-08,0.0,73.1,86.6
Nalgonda,Thipparthi,2019-09-09,0.0,73.8,85.2
Nalgonda,Nalgonda,2019-07-01,0.4,49.3,81.8
Nalgonda,Nalgonda,2019-07-02,0.1,52.9,80.3
Nalgonda,Nalgonda,2019-07-03,0.0,54.9,68.8
Nalgonda,Nalgonda,2019-07-04,0.0,41.7,71.2
Nalgonda,Nalgonda,2019-07-05,0.0,36.4,68.0
Nalgonda,Nalgonda,2019-07-06,5.4,48.0,89.3
Nalgonda,Nalgonda,2019-07-07,0.0,42.9,76.9
Nalgonda,Nalgonda,2019-07-08,0.5,40.7,71.7
Nalgonda,Nalgonda,2019-07-09,0.0,34.6,68.2
Nalgonda,Nalgonda,2019-07-10,2.4,43.2,67.7
Nalgonda,Nalgonda,2019-07-11,0.1,40.0,83.3
Nalgonda,Nalgonda,2019-07-12,0.4,44.5,74.7
Nalgonda,Nalgonda,2019-07-13,0.0,41.6,67.7
Nalgonda,Nalgonda,2019-07-14,3.0,38.0,93.4
Nalgonda,Nalgonda,2019-07-15,7.1,40.5,93.6
Nalgonda,Nalgonda,2019-07-16,13.4,54.3,90.5
Nalgonda,Nalgonda,2019-07-17,0.7,44.9,79.7
Nalgonda,Nalgonda,2019-07-18,0.0,38.5,75.7
Nalgonda,Nalgonda,2019-07-19,8.8,40.6,98.2
Nalgonda,Nalgonda,2019-07-20,24.6,60.3,100.0
Nalgonda,Nalgonda,2019-07-21,1.0,78.9,99.5
Nalgonda,Nalgonda,2019-07-22,0.0,55.5,96.0
Nalgonda,Nalgonda,2019-07-23,0.0,53.3,90.1
Nalgonda,Nalgonda,2019-07-24,0.0,58.5,85.2
Nalgonda,Nalgonda,2019-07-25,0.0,48.7,77.9
Nalgonda,Nalgonda,2019-07-26,11.8,49.7,100.0
Nalgonda,Nalgonda,2019-07-27,17.4,77.5,99.8
Nalgonda,Nalgonda,2019-07-28,0.8,75.3,93.5
Nalgonda,Nalgonda,2019-07-29,7.7,76.5,96.7
Nalgonda,Nalgonda,2019-07-30,2.4,80.2,95.5
Nalgonda,Nalgonda,2019-07-31,0.0,75.9,95.7
Nalgonda,Nalgonda,2019-08-01,2.3,56.4,96.2
Nalgonda,Nalgonda,2019-08-02,3.7,63.7,97.3
Nalgonda,Nalgonda,2019-08-03,29.2,87.7,98.4
Nalgonda,Nalgonda,2019-08-04,0.1,78.8,94.6
Nalgonda,Nalgonda,2019-08-05,0.1,74.6,93.2
Nalgonda,Nalgonda,2019-08-06,7.1,74.2,96.8
Nalgonda,Nalgonda,2019-08-07,3.6,78.1,96.3
Nalgonda,Nalgonda,2019-08-08,3.0,79.3,96.5
Nalgonda,Nalgonda,2019-08-09,0.0,76.2,93.3
Nalgonda,Nalgonda,2019-08-10,0.0,61.7,92.0
Nalgonda,Nalgonda,2019-08-11,0.0,57.1,80.7
Nalgonda,Nalgonda,2019-08-12,0.0,54.6,88.3
Nalgonda,Nalgonda,2019-08-13,13.3,56.8,98.4
Nalgonda,Nalgonda,2019-08-14,0.7,75.4,99.2
Nalgonda,Nalgonda,2019-08-15,6.8,71.4,96.5
Nalgonda,Nalgonda,2019-08-16,2.8,56.3,95.6
Nalgonda,Nalgonda,2019-08-17,9.4,57.0,97.9
Nalgonda,Nalgonda,2019-08-18,1.6,56.4,99.5
Nalgonda,Nalgonda,2019-08-19,0.0,69.1,98.0
Nalgonda,Nalgonda,2019-08-20,11.4,67.1,99.4
Nalgonda,Nalgonda,2019-08-21,0.0,76.1,96.8
Nalgonda,Nalgonda,2019-08-22,2.3,75.4,95.8
Nalgonda,Nalgonda,2019-08-23,1.2,60.1,97.0
Nalgonda,Nalgonda,2019-08-24,3.4,68.0,93.2
Nalgonda,Nalgonda,2019-08-25,0.3,56.4,85.6
Nalgonda,Nalgonda,2019-08-26,0.0,51.3,78.2
Nalgonda,Nalgonda,2019-08-27,0.0,52.7,78.9
Nalgonda,Nalgonda,2019-08-28,0.0,43.2,72.4
Nalgonda,Nalgonda,2019-08-29,0.0,43.7,69.6
Nalgonda,Nalgonda,2019-08-30,13.5,49.1,96.9
Nalgonda,Nalgonda,2019-08-31,27.7,62.5,99.4
Nalgonda,Nalgonda,2019-09-01,0.8,76.0,97.0
Nalgonda,Nalgonda,2019-09-02,16.2,74.2,99.4
Nalgonda,Nalgonda,2019-09-03,10.2,85.1,99.6
Nalgonda,Nalgonda,2019-09-04,0.4,82.1,95.3
Nalgonda,Nalgonda,2019-09-05,0.1,80.9,97.7
Nalgonda,Nalgonda,2019-09-06,3.8,79.3,96.7
Nalgonda,Nalgonda,2019-09-07,0.0,72.7,86.0
Nalgonda,Nalgonda,2019-09-08,0.0,73.9,94.5
Nalgonda,Nalgonda,2019-09-09,0.0,78.8,94.1
Nalgonda,Kanagal,2019-07-01,0.0,49.7,85.7
Nalgonda,Kanagal,2019-07-02,0.0,52.4,80.0
Nalgonda,Kanagal,2019-07-03,0.0,54.4,68.4
Nalgonda,Kanagal,2019-07-04,0.0,46.6,73.4
Nalgonda,Kanagal,2019-07-05,0.0,40.0,72.1
Nalgonda,Kanagal,2019-07-06,5.7,53.9,92.4
Nalgonda,Kanagal,2019-07-07,0.8,46.0,69.3
Nalgonda,Kanagal,2019-07-08,0.5,43.2,74.4
Nalgonda,Kanagal,2019-07-09,0.0,39.5,70.8
Nalgonda,Kanagal,2019-07-10,0.0,42.4,71.1
Nalgonda,Kanagal,2019-07-11,0.6,42.4,85.7
Nalgonda,Kanagal,2019-07-12,0.7,46.0,75.9
Nalgonda,Kanagal,2019-07-13,0.0,41.2,69.8
Nalgonda,Kanagal,2019-07-14,5.9,36.3,89.5
Nalgonda,Kanagal,2019-07-15,8.5,40.0,92.4
Nalgonda,Kanagal,2019-07-16,0.6,48.7,80.0
Nalgonda,Kanagal,2019-07-17,0.6,41.8,78.1
Nalgonda,Kanagal,2019-07-18,0.0,38.6,72.5
Nalgonda,Kanagal,2019-07-19,16.8,38.6,95.4
Nalgonda,Kanagal,2019-07-20,49.4,53.9,95.9
Nalgonda,Kanagal,2019-07-21,0.0,62.5,92.9
Nalgonda,Kanagal,2019-07-22,3.8,52.3,94.3
Nalgonda,Kanagal,2019-07-23,0.0,48.2,85.2
Nalgonda,Kanagal,2019-07-24,0.0,56.0,79.5
Nalgonda,Kanagal,2019-07-25,0.0,47.8,77.6
Nalgonda,Kanagal,2019-07-26,3.0,47.2,92.4
Nalgonda,Kanagal,2019-07-27,6.3,66.6,95.6
Nalgonda,Kanagal,2019-07-28,0.0,69.3,81.9
Nalgonda,Kanagal,2019-07-29,1.1,75.0,87.6
Nalgonda,Kanagal,2019-07-30,0.8,73.6,91.1
Nalgonda,Kanagal,2019-07-31,0.0,60.0,82.8
Nalgonda,Kanagal,2019-08-01,0.0,51.2,83.3
Nalgonda,Kanagal,2019-08-02,1.6,57.5,88.8
Nalgonda,Kanagal,2019-08-03,19.9,86.4,94.5
Nalgonda,Kanagal,2019-08-04,0.0,73.6,83.8
Nalgonda,Kanagal,2019-08-05,0.0,71.2,81.4
Nalgonda,Kanagal,2019-08-06,13.8,64.5,94.5
Nalgonda,Kanagal,2019-08-07,1.0,67.4,85.2
Nalgonda,Kanagal,2019-08-08,0.7,65.5,88.6
Nalgonda,Kanagal,2019-08-09,0.0,64.5,78.6
Nalgonda,Kanagal,2019-08-10,0.0,54.9,79.0
Nalgonda,Kanagal,2019-08-11,0.0,52.8,75.8
Nalgonda,Kanagal,2019-08-12,0.0,53.9,82.8
Nalgonda,Kanagal,2019-08-13,7.0,54.4,94.8
Nalgonda,Kanagal,2019-08-14,0.0,62.0,93.4
Nalgonda,Kanagal,2019-08-15,0.0,56.4,84.8
Nalgonda,Kanagal,2019-08-16,5.1,49.5,95.4
Nalgonda,Kanagal,2019-08-17,0.5,55.9,91.4
Nalgonda,Kanagal,2019-08-18,13.4,54.9,95.6
Nalgonda,Kanagal,2019-08-19,0.0,68.9,92.9
Nalgonda,Kanagal,2019-08-20,10.0,63.5,96.9
Nalgonda,Kanagal,2019-08-21,0.2,64.5,92.9
Nalgonda,Kanagal,2019-08-22,0.0,69.9,90.5
Nalgonda,Kanagal,2019-08-23,39.4,53.4,97.1
Nalgonda,Kanagal,2019-08-24,1.2,64.5,86.7
Nalgonda,Kanagal,2019-08-25,0.0,58.4,86.2
Nalgonda,Kanagal,2019-08-26,0.0,50.7,82.4
Nalgonda,Kanagal,2019-08-27,0.0,53.9,82.4
Nalgonda,Kanagal,2019-08-28,0.0,46.6,85.7
Nalgonda,Kanagal,2019-08-29,0.0,47.2,75.8
Nalgonda,Kanagal,2019-08-30,7.7,54.4,96.4
Nalgonda,Kanagal,2019-08-31,87.3,62.5,97.1
Nalgonda,Kanagal,2019-09-01,13.6,64.5,94.5
Nalgonda,Kanagal,2019-09-02,2.4,76.4,96.6
Nalgonda,Kanagal,2019-09-03,2.6,68.9,94.5
Nalgonda,Kanagal,2019-09-04,57.8,66.6,97.8
Nalgonda,Kanagal,2019-09-05,0.5,76.3,95.8
Nalgonda,Kanagal,2019-09-06,0.2,69.9,90.8
Nalgonda,Kanagal,2019-09-07,0.3,72.5,90.8
Nalgonda,Kanagal,2019-09-08,0.0,69.1,87.8
Nalgonda,Kanagal,2019-09-09,0.0,72.7,86.5
Nalgonda,Munugode,2019-07-01,0.7,47.0,93.7
Nalgonda,Munugode,2019-07-02,0.0,50.4,77.4
Nalgonda,Munugode,2019-07-03,0.0,53.6,70.0
Nalgonda,Munugode,2019-07-04,0.0,40.5,77.9
Nalgonda,Munugode,2019-07-05,0.0,35.0,66.7
Nalgonda,Munugode,2019-07-06,3.9,45.9,100.0
Nalgonda,Munugode,2019-07-07,0.0,43.3,72.9
Nalgonda,Munugode,2019-07-08,0.0,38.2,74.1
Nalgonda,Munugode,2019-07-09,0.0,31.6,68.5
Nalgonda,Munugode,2019-07-10,0.0,37.0,66.2
Nalgonda,Munugode,2019-07-11,8.0,35.9,100.0
Nalgonda,Munugode,2019-07-12,0.7,38.7,81.9
Nalgonda,Munugode,2019-07-13,0.0,37.6,68.1
Nalgonda,Munugode,2019-07-14,2.2,33.6,100.0
Nalgonda,Munugode,2019-07-15,15.7,32.9,100.0
Nalgonda,Munugode,2019-07-16,4.8,52.6,100.0
Nalgonda,Munugode,2019-07-17,0.6,39.9,93.6
Nalgonda,Munugode,2019-07-18,0.0,34.3,82.1
Nalgonda,Munugode,2019-07-19,8.4,34.3,100.0
Nalgonda,Munugode,2019-07-20,25.5,63.7,100.0
Nalgonda,Munugode,2019-07-21,1.0,76.8,100.0
Nalgonda,Munugode,2019-07-22,0.0,54.1,100.0
Nalgonda,Munugode,2019-07-23,0.0,45.7,100.0
Nalgonda,Munugode,2019-07-24,0.0,54.6,87.4
Nalgonda,Munugode,2019-07-25,0.0,47.4,74.1
Nalgonda,Munugode,2019-07-26,3.3,46.2,100.0
Nalgonda,Munugode,2019-07-27,5.6,86.7,100.0
Nalgonda,Munugode,2019-07-28,0.8,90.1,100.0
Nalgonda,Munugode,2019-07-29,3.2,94.6,100.0
Nalgonda,Munugode,2019-07-30,3.3,98.8,100.0
Nalgonda,Munugode,2019-07-31,0.0,81.9,100.0
Nalgonda,Munugode,2019-08-01,4.2,58.2,100.0
Nalgonda,Munugode,2019-08-02,6.4,68.2,100.0
Nalgonda,Munugode,2019-08-03,38.2,88.1,96.9
Nalgonda,Munugode,2019-08-04,0.9,78.6,92.6
Nalgonda,Munugode,2019-08-05,0.0,91.2,100.0
Nalgonda,Munugode,2019-08-06,12.0,79.2,100.0
Nalgonda,Munugode,2019-08-07,8.6,86.2,100.0
Nalgonda,Munugode,2019-08-08,6.4,87.2,100.0
Nalgonda,Munugode,2019-08-09,0.0,83.3,100.0
Nalgonda,Munugode,2019-08-10,0.0,61.7,93.7
Nalgonda,Munugode,2019-08-11,0.0,56.9,82.5
Nalgonda,Munugode,2019-08-12,0.0,53.9,99.3
Nalgonda,Munugode,2019-08-13,1.1,56.4,100.0
Nalgonda,Munugode,2019-08-14,0.0,66.0,100.0
Nalgonda,Munugode,2019-08-15,0.0,59.2,98.8
Nalgonda,Munugode,2019-08-16,0.0,47.3,97.3
Nalgonda,Munugode,2019-08-17,0.0,46.8,100.0
Nalgonda,Munugode,2019-08-18,2.8,49.9,74.3
Nalgonda,Munugode,2019-08-19,0.0,80.1,100.0
Nalgonda,Munugode,2019-08-20,30.4,60.2,100.0
Nalgonda,Munugode,2019-08-21,0.0,82.1,97.0
Nalgonda,Munugode,2019-08-22,4.1,67.3,94.9
Nalgonda,Munugode,2019-08-23,9.4,54.1,90.1
Nalgonda,Munugode,2019-08-24,0.5,83.1,100.0
Nalgonda,Munugode,2019-08-25,0.0,58.6,94.5
Nalgonda,Munugode,2019-08-26,0.0,49.8,85.5
Nalgonda,Munugode,2019-08-27,0.0,51.1,78.5
Nalgonda,Munugode,2019-08-28,0.0,37.6,70.0
Nalgonda,Munugode,2019-08-29,0.0,41.5,57.2
Nalgonda,Munugode,2019-08-30,16.8,45.7,100.0
Nalgonda,Munugode,2019-08-31,19.4,56.1,100.0
Nalgonda,Munugode,2019-09-01,0.0,84.5,100.0
Nalgonda,Munugode,2019-09-02,5.8,85.7,97.0
Nalgonda,Munugode,2019-09-03,1.7,88.2,100.0
Nalgonda,Munugode,2019-09-04,0.0,89.1,100.0
Nalgonda,Munugode,2019-09-05,0.4,89.1,100.0
Nalgonda,Munugode,2019-09-06,3.1,75.8,100.0
Nalgonda,Munugode,2019-09-07,0.0,85.3,100.0
Nalgonda,Munugode,2019-09-08,0.0,80.9,100.0
Nalgonda,Munugode,2019-09-09,0.0,81.9,100.0
Nalgonda,Chandur,2019-07-01,0.8,51.7,75.1
Nalgonda,Chandur,2019-07-02,0.0,53.5,66.9
Nalgonda,Chandur,2019-07-03,0.0,55.1,63.3
Nalgonda,Chandur,2019-07-04,0.2,48.5,67.2
Nalgonda,Chandur,2019-07-05,0.0,45.7,61.6
Nalgonda,Chandur,2019-07-06,5.1,51.2,78.2
Nalgonda,Chandur,2019-07-07,0.0,49.9,64.7
Nalgonda,Chandur,2019-07-08,0.0,47.3,65.3
Nalgonda,Chandur,2019-07-09,0.0,44.0,62.5
Nalgonda,Chandur,2019-07-10,0.0,44.9,65.3
Nalgonda,Chandur,2019-07-11,0.0,45.1,80.2
Nalgonda,Chandur,2019-07-12,0.3,51.5,83.2
Nalgonda,Chandur,2019-07-13,0.0,45.5,65.6
Nalgonda,Chandur,2019-07-14,0.0,42.7,84.1
Nalgonda,Chandur,2019-07-15,2.9,43.6,80.1
Nalgonda,Chandur,2019-07-16,0.0,53.4,79.3
Nalgonda,Chandur,2019-07-17,8.3,47.0,77.8
Nalgonda,Chandur,2019-07-18,0.0,42.6,69.3
Nalgonda,Chandur,2019-07-19,9.2,42.2,84.9
Nalgonda,Chandur,2019-07-20,20.2,58.7,81.6
Nalgonda,Chandur,2019-07-21,0.3,66.8,97.6
Nalgonda,Chandur,2019-07-22,0.0,53.9,84.0
Nalgonda,Chandur,2019-07-23,0.0,53.3,84.1
Nalgonda,Chandur,2019-07-24,0.0,57.6,79.9
Nalgonda,Chandur,2019-07-25,0.0,50.7,76.6
Nalgonda,Chandur,2019-07-26,3.0,50.5,91.0
Nalgonda,Chandur,2019-07-27,12.2,72.8,84.9
Nalgonda,Chandur,2019-07-28,0.3,71.6,81.1
Nalgonda,Chandur,2019-07-29,4.6,75.4,90.0
Nalgonda,Chandur,2019-07-30,4.4,67.2,97.8
Nalgonda,Chandur,2019-07-31,0.3,63.1,86.5
Nalgonda,Chandur,2019-08-01,2.5,51.3,92.9
Nalgonda,Chandur,2019-08-02,8.5,60.5,93.4
Nalgonda,Chandur,2019-08-03,22.8,84.1,95.6
Nalgonda,Chandur,2019-08-04,0.6,67.7,89.2
Nalgonda,Chandur,2019-08-05,0.0,70.2,86.5
Nalgonda,Chandur,2019-08-06,13.6,66.2,96.1
Nalgonda,Chandur,2019-08-07,1.0,68.7,83.8
Nalgonda,Chandur,2019-08-08,3.3,66.2,92.9
Nalgonda,Chandur,2019-08-09,0.0,64.6,81.6
Nalgonda,Chandur,2019-08-10,0.0,55.4,90.7
Nalgonda,Chandur,2019-08-11,0.0,52.9,75.9
Nalgonda,Chandur,2019-08-12,0.0,50.5,75.6
Nalgonda,Chandur,2019-08-13,0.0,51.9,85.0
Nalgonda,Chandur,2019-08-14,0.0,56.4,93.9
Nalgonda,Chandur,2019-08-15,0.0,53.4,81.2
Nalgonda,Chandur,2019-08-16,0.0,48.5,81.7
Nalgonda,Chandur,2019-08-17,0.0,44.1,83.9
Nalgonda,Chandur,2019-08-18,14.8,48.4,98.6
Nalgonda,Chandur,2019-08-19,0.0,71.3,98.4
Nalgonda,Chandur,2019-08-20,15.5,71.6,97.4
Nalgonda,Chandur,2019-08-21,0.2,61.5,93.7
Nalgonda,Chandur,2019-08-22,0.0,60.2,91.7
Nalgonda,Chandur,2019-08-23,51.4,47.6,99.2
Nalgonda,Chandur,2019-08-24,0.0,71.4,94.2
Nalgonda,Chandur,2019-08-25,0.2,56.1,89.9
Nalgonda,Chandur,2019-08-26,0.0,49.0,78.8
Nalgonda,Chandur,2019-08-27,0.0,51.0,76.7
Nalgonda,Chandur,2019-08-28,0.0,43.5,72.3
Nalgonda,Chandur,2019-08-29,0.0,43.2,72.0
Nalgonda,Chandur,2019-08-30,4.1,48.4,97.3
Nalgonda,Chandur,2019-08-31,33.3,58.4,98.9
Nalgonda,Chandur,2019-09-01,5.2,70.7,95.7
Nalgonda,Chandur,2019-09-02,4.2,80.2,98.4
Nalgonda,Chandur,2019-09-03,0.7,76.4,97.0
Nalgonda,Chandur,2019-09-04,18.4,75.9,95.8
Nalgonda,Chandur,2019-09-05,0.0,77.4,95.8
Nalgonda,Chandur,2019-09-06,0.8,64.7,93.7
Nalgonda,Chandur,2019-09-07,0.3,65.5,83.3
Nalgonda,Chandur,2019-09-08,0.0,64.0,83.1
Nalgonda,Chandur,2019-09-09,0.0,65.6,81.9
Nalgonda,Marriguda,2019-07-01,0.0,54.4,78.4
Nalgonda,Marriguda,2019-07-02,0.0,53.7,82.6
Nalgonda,Marriguda,2019-07-03,0.0,62.7,76.8
Nalgonda,Marriguda,2019-07-04,0.0,53.1,77.9
Nalgonda,Marriguda,2019-07-05,0.0,38.6,66.0
Nalgonda,Marriguda,2019-07-06,5.6,56.4,85.2
Nalgonda,Marriguda,2019-07-07,0.0,50.4,75.3
Nalgonda,Marriguda,2019-07-08,0.0,41.5,73.0
Nalgonda,Marriguda,2019-07-09,0.0,37.8,69.3
Nalgonda,Marriguda,2019-07-10,0.0,39.0,66.1
Nalgonda,Marriguda,2019-07-11,0.0,45.6,81.6
Nalgonda,Marriguda,2019-07-12,0.0,43.8,75.7
Nalgonda,Marriguda,2019-07-13,0.0,46.2,74.5
Nalgonda,Marriguda,2019-07-14,6.8,40.4,81.8
Nalgonda,Marriguda,2019-07-15,0.0,44.1,82.3
Nalgonda,Marriguda,2019-07-16,0.0,43.9,82.9
Nalgonda,Marriguda,2019-07-17,12.6,38.4,71.7
Nalgonda,Marriguda,2019-07-18,0.0,38.4,63.4
Nalgonda,Marriguda,2019-07-19,5.6,36.8,98.7
Nalgonda,Marriguda,2019-07-20,12.8,54.3,94.6
Nalgonda,Marriguda,2019-07-21,0.3,63.0,83.3
Nalgonda,Marriguda,2019-07-22,11.1,47.0,94.0
Nalgonda,Marriguda,2019-07-23,0.0,46.7,78.3
Nalgonda,Marriguda,2019-07-24,0.0,66.6,91.7
Nalgonda,Marriguda,2019-07-25,0.0,44.9,68.7
Nalgonda,Marriguda,2019-07-26,2.6,43.1,82.9
Nalgonda,Marriguda,2019-07-27,1.7,76.9,96.2
Nalgonda,Marriguda,2019-07-28,0.0,68.6,83.4
Nalgonda,Marriguda,2019-07-29,0.6,68.1,81.4
Nalgonda,Marriguda,2019-07-30,3.7,70.6,86.6
Nalgonda,Marriguda,2019-07-31,0.0,59.0,83.3
Nalgonda,Marriguda,2019-08-01,2.6,50.7,85.5
Nalgonda,Marriguda,2019-08-02,1.4,62.0,80.9
Nalgonda,Marriguda,2019-08-03,12.2,74.6,88.8
Nalgonda,Marriguda,2019-08-04,0.2,72.4,90.0
Nalgonda,Marriguda,2019-08-05,0.0,61.3,81.9
Nalgonda,Marriguda,2019-08-06,16.3,70.1,93.7
Nalgonda,Marriguda,2019-08-07,0.6,63.0,78.7
Nalgonda,Marriguda,2019-08-08,6.7,61.1,88.7
Nalgonda,Marriguda,2019-08-09,0.0,59.5,76.4
Nalgonda,Marriguda,2019-08-10,0.0,62.4,82.8
Nalgonda,Marriguda,2019-08-11,0.0,61.0,78.5
Nalgonda,Marriguda,2019-08-12,0.0,56.9,81.4
Nalgonda,Marriguda,2019-08-13,0.0,44.2,74.6
Nalgonda,Marriguda,2019-08-14,0.0,61.6,87.8
Nalgonda,Marriguda,2019-08-15,0.0,63.2,84.0
Nalgonda,Marriguda,2019-08-16,0.0,54.4,75.3
Nalgonda,Marriguda,2019-08-17,0.0,38.8,69.2
Nalgonda,Marriguda,2019-08-18,8.6,50.4,100.0
Nalgonda,Marriguda,2019-08-19,0.3,67.4,98.7
Nalgonda,Marriguda,2019-08-20,32.6,62.4,95.2
Nalgonda,Marriguda,2019-08-21,0.0,56.2,84.3
Nalgonda,Marriguda,2019-08-22,0.0,64.3,84.8
Nalgonda,Marriguda,2019-08-23,5.7,49.8,94.8
Nalgonda,Marriguda,2019-08-24,0.0,58.5,81.7
Nalgonda,Marriguda,2019-08-25,0.0,49.5,76.1
Nalgonda,Marriguda,2019-08-26,0.0,55.0,76.4
Nalgonda,Marriguda,2019-08-27,0.0,55.0,76.4
Nalgonda,Marriguda,2019-08-28,0.0,39.4,67.4
Nalgonda,Marriguda,2019-08-29,0.0,38.3,67.9
Nalgonda,Marriguda,2019-08-30,0.3,43.0,76.5
Nalgonda,Marriguda,2019-08-31,2.2,44.1,93.4
Nalgonda,Marriguda,2019-09-01,0.3,53.6,84.9
Nalgonda,Marriguda,2019-09-02,6.1,67.5,95.4
Nalgonda,Marriguda,2019-09-03,0.0,63.1,87.1
Nalgonda,Marriguda,2019-09-04,0.0,62.9,82.2
Nalgonda,Marriguda,2019-09-05,0.0,63.6,95.8
Nalgonda,Marriguda,2019-09-06,0.6,58.7,82.3
Nalgonda,Marriguda,2019-09-07,0.3,58.7,75.3
Nalgonda,Marriguda,2019-09-08,0.0,53.3,78.0
Nalgonda,Marriguda,2019-09-09,0.0,55.9,76.8
Nalgonda,Chinthapalle,2019-07-01,0.0,48.1,80.9
Nalgonda,Chinthapalle,2019-07-02,0.0,50.2,82.5
Nalgonda,Chinthapalle,2019-07-03,0.0,57.2,74.1
Nalgonda,Chinthapalle,2019-07-04,0.0,45.2,75.7
Nalgonda,Chinthapalle,2019-07-05,0.0,40.9,70.9
Nalgonda,Chinthapalle,2019-07-06,0.5,55.0,85.5
Nalgonda,Chinthapalle,2019-07-07,0.0,44.4,70.2
Nalgonda,Chinthapalle,2019-07-08,0.0,41.6,73.1
Nalgonda,Chinthapalle,2019-07-09,0.0,39.6,71.0
Nalgonda,Chinthapalle,2019-07-10,0.0,41.3,67.3
Nalgonda,Chinthapalle,2019-07-11,0.0,41.1,83.1
Nalgonda,Chinthapalle,2019-07-12,0.0,43.1,78.2
Nalgonda,Chinthapalle,2019-07-13,0.0,43.7,68.5
Nalgonda,Chinthapalle,2019-07-14,0.0,38.4,74.6
Nalgonda,Chinthapalle,2019-07-15,0.0,40.3,82.2
Nalgonda,Chinthapalle,2019-07-16,5.2,47.8,85.6
Nalgonda,Chinthapalle,2019-07-17,0.0,41.6,77.1
Nalgonda,Chinthapalle,2019-07-18,0.0,40.2,69.6
Nalgonda,Chinthapalle,2019-07-19,55.6,39.0,86.2
Nalgonda,Chinthapalle,2019-07-20,11.9,55.3,94.2
Nalgonda,Chinthapalle,2019-07-21,0.0,70.8,96.6
Nalgonda,Chinthapalle,2019-07-22,10.1,54.9,91.6
Nalgonda,Chinthapalle,2019-07-23,0.0,56.0,84.8
Nalgonda,Chinthapalle,2019-07-24,0.0,63.2,79.9
Nalgonda,Chinthapalle,2019-07-25,0.0,53.8,74.7
Nalgonda,Chinthapalle,2019-07-26,6.0,50.0,82.9
Nalgonda,Chinthapalle,2019-07-27,7.0,74.3,93.2
Nalgonda,Chinthapalle,2019-07-28,1.9,76.9,81.8
Nalgonda,Chinthapalle,2019-07-29,12.2,79.2,86.5
Nalgonda,Chinthapalle,2019-07-30,3.3,78.9,91.9
Nalgonda,Chinthapalle,2019-07-31,0.0,72.8,90.7
Nalgonda,Chinthapalle,2019-08-01,0.0,57.6,84.0
Nalgonda,Chinthapalle,2019-08-02,6.3,65.2,86.6
Nalgonda,Chinthapalle,2019-08-03,13.2,84.7,91.7
Nalgonda,Chinthapalle,2019-08-04,0.2,79.3,86.1
Nalgonda,Chinthapalle,2019-08-05,1.5,72.7,87.1
Nalgonda,Chinthapalle,2019-08-06,22.2,69.3,89.3
Nalgonda,Chinthapalle,2019-08-07,2.6,75.8,88.2
Nalgonda,Chinthapalle,2019-08-08,1.4,74.2,90.7
Nalgonda,Chinthapalle,2019-08-09,0.0,74.6,85.1
Nalgonda,Chinthapalle,2019-08-10,0.0,61.8,81.7
Nalgonda,Chinthapalle,2019-08-11,0.0,59.5,78.9
Nalgonda,Chinthapalle,2019-08-12,0.0,58.0,77.7
Nalgonda,Chinthapalle,2019-08-13,0.0,55.1,75.5
Nalgonda,Chinthapalle,2019-08-14,0.0,58.9,80.9
Nalgonda,Chinthapalle,2019-08-15,0.0,59.1,80.8
Nalgonda,Chinthapalle,2019-08-16,0.0,53.0,81.3
Nalgonda,Chinthapalle,2019-08-17,0.0,48.8,75.1
Nalgonda,Chinthapalle,2019-08-18,16.9,50.8,91.0
Nalgonda,Chinthapalle,2019-08-19,0.3,65.8,96.7
Nalgonda,Chinthapalle,2019-08-20,21.3,64.1,92.4
Nalgonda,Chinthapalle,2019-08-21,4.0,56.0,78.1
Nalgonda,Chinthapalle,2019-08-22,0.0,66.3,83.2
Nalgonda,Chinthapalle,2019-08-23,7.2,51.9,90.3
Nalgonda,Chinthapalle,2019-08-24,0.0,60.8,82.9
Nalgonda,Chinthapalle,2019-08-25,0.0,51.0,82.7
Nalgonda,Chinthapalle,2019-08-26,0.0,49.4,74.3
Nalgonda,Chinthapalle,2019-08-27,0.0,49.1,71.1
Nalgonda,Chinthapalle,2019-08-28,0.0,44.7,72.0
Nalgonda,Chinthapalle,2019-08-29,0.0,41.1,73.6
Nalgonda,Chinthapalle,2019-08-30,0.0,53.0,77.8
Nalgonda,Chinthapalle,2019-08-31,6.1,52.1,86.8
Nalgonda,Chinthapalle,2019-09-01,6.2,64.7,90.3
Nalgonda,Chinthapalle,2019-09-02,2.3,79.1,92.2
Nalgonda,Chinthapalle,2019-09-03,1.2,73.1,86.5
